"","winner_player_id","loser_player_id","match_id","tourney_dates","player1rank","player2rank","Y"
"20296","o098","k237","1996-580-o098-k237",9510,116,78,1
"20297","s321","s381","1996-580-s321-s381",9510,43,21,1
"20298","t166","m048","1996-580-t166-m048",9510,118,36,1
"20299","w124","h256","1996-580-w124-h256",9510,25,103,1
"20300","w035","c252","1996-580-w035-c252",9510,63,51,1
"20301","s402","j100","1996-580-s402-j100",9510,1,114,1
"20302","a092","s544","1996-580-a092-s544",9510,2,82,1
"20303","m099","f041","1996-580-m099-f041",9510,3,44,1
"20304","b028","j129","1996-580-b028-j129",9510,4,115,1
"20305","c274","h025","1996-580-c274-h025",9510,5,37,1
"20306","k267","c344","1996-580-k267-c344",9510,6,50,1
"20307","e113","v166","1996-580-e113-v166",9510,7,54,1
"20308","c243","t136","1996-580-c243-t136",9510,8,74,1
"20309","k237","f196","1996-580-k237-f196",9510,78,9,1
"20310","i034","l226","1996-580-i034-l226",9510,10,133,1
"20311","k214","f206","1996-580-k214-f206",9510,11,98,1
"20312","w124","b053","1996-580-w124-b053",9510,25,14,1
"20313","m048","m475","1996-580-m048-m475",9510,36,16,1
"20314","m442","r016","1996-580-m442-r016",9510,17,58,1
"20315","b446","h336","1996-580-b446-h336",9510,32,95,1
"20316","b401","s443","1996-580-b401-s443",9510,224,182,1
"20317","c252","d228","1996-580-c252-d228",9510,51,68,1
"20318","f031","e004","1996-580-f031-e004",9510,159,30,1
"20319","f192","c378","1996-580-f192-c378",9510,31,23,1
"20320","g247","w123","1996-580-g247-w123",9510,61,46,1
"20321","h256","r255","1996-580-h256-r255",9510,103,71,1
"20322","k181","c179","1996-580-k181-c179",9510,154,33,1
"20323","l206","b397","1996-580-l206-b397",9510,22,29,1
"20324","o098","a199","1996-580-o098-a199",9510,116,223,1
"20325","p338","r243","1996-580-p338-r243",9510,39,161,1
"20326","r186","e143","1996-580-r186-e143",9510,73,298,1
"20327","s381","n109","1996-580-s381-n109",9510,21,184,1
"20328","s321","m448","1996-580-s321-m448",9510,43,279,1
"20329","t195","t156","1996-580-t195-t156",9510,94,241,1
"20330","t166","r219","1996-580-t166-r219",9510,118,77,1
"20331","w136","u032","1996-580-w136-u032",9510,35,28,1
"20332","w035","s367","1996-580-w035-s367",9510,63,56,1
"20333","s402","f164","1996-580-s402-f164",9510,1,90,1
"20334","a092","e138","1996-580-a092-e138",9510,2,132,1
"20335","m099","g231","1996-580-m099-g231",9510,3,157,1
"20336","b028","r237","1996-580-b028-r237",9510,4,38,1
"20337","c274","r203","1996-580-c274-r203",9510,5,85,1
"20338","k267","s424","1996-580-k267-s424",9510,6,102,1
"20339","e113","g252","1996-580-e113-g252",9510,7,81,1
"20340","c243","v167","1996-580-c243-v167",9510,8,107,1
"20341","f196","s403","1996-580-f196-s403",9510,9,99,1
"20342","i034","k190","1996-580-i034-k190",9510,10,41,1
"20343","k214","s331","1996-580-k214-s331",9510,11,84,1
"20344","b053","f035","1996-580-b053-f035",9510,14,75,1
"20345","m475","m605","1996-580-m475-m605",9510,16,60,1
"20346","m442","v141","1996-580-m442-v141",9510,17,27,1
"20347","d228","h223","1996-580-d228-h223",9510,68,18,1
"20348","a199","l257","1996-580-a199-l257",9510,223,249,1
"20349","b446","i052","1996-580-b446-i052",9510,32,162,1
"20350","b397","h191","1996-580-b397-h191",9510,29,80,1
"20351","b401","d210","1996-580-b401-d210",9510,224,574,1
"20352","c252","s014","1996-580-c252-s014",9510,51,109,1
"20353","c344","j084","1996-580-c344-j084",9510,50,178,1
"20354","c378","m443","1996-580-c378-m443",9510,23,62,1
"20355","c179","v037","1996-580-c179-v037",9510,33,48,1
"20356","e004","n254","1996-580-e004-n254",9510,30,53,1
"20357","e143","d015","1996-580-e143-d015",9510,298,97,1
"20358","f206","d249","1996-580-f206-d249",9510,98,111,1
"20359","f031","s572","1996-580-f031-s572",9510,159,69,1
"20360","f041","n210","1996-580-f041-n210",9510,44,176,1
"20361","f192","d270","1996-580-f192-d270",9510,31,83,1
"20362","g247","a203","1996-580-g247-a203",9510,61,79,1
"20363","h256","c031","1996-580-h256-c031",9510,103,89,1
"20364","h336","k148","1996-580-h336-k148",9510,95,26,1
"20365","h025","n233","1996-580-h025-n233",9510,37,117,1
"20366","j129","e106","1996-580-j129-e106",9510,115,45,1
"20367","j100","g285","1996-580-j100-g285",9510,114,91,1
"20368","k237","a177","1996-580-k237-a177",9510,78,304,1
"20369","k181","g254","1996-580-k181-g254",9510,154,20,1
"20370","l226","c328","1996-580-l226-c328",9510,133,72,1
"20371","l206","l290","1996-580-l206-l290",9510,22,110,1
"20372","m448","a176","1996-580-m448-a176",9510,279,87,1
"20373","m048","f278","1996-580-m048-f278",9510,36,226,1
"20374","n109","p273","1996-580-n109-p273",9510,184,40,1
"20375","o098","r043","1996-580-o098-r043",9510,116,112,1
"20376","p338","k316","1996-580-p338-k316",9510,39,169,1
"20377","r255","r286","1996-580-r255-r286",9510,71,24,1
"20378","r243","c260","1996-580-r243-c260",9510,161,186,1
"20379","r186","n250","1996-580-r186-n250",9510,73,168,1
"20380","r016","d214","1996-580-r016-d214",9510,58,57,1
"20381","r219","g108","1996-580-r219-g108",9510,77,144,1
"20382","s381","s315","1996-580-s381-s315",9510,21,19,1
"20383","s367","b510","1996-580-s367-b510",9510,56,246,1
"20384","s544","n101","1996-580-s544-n101",9510,82,172,1
"20385","s321","m197","1996-580-s321-m197",9510,43,93,1
"20386","s443","y017","1996-580-s443-y017",9510,182,108,1
"20387","t136","k244","1996-580-t136-k244",9510,74,245,1
"20388","t195","s080","1996-580-t195-s080",9510,94,64,1
"20389","t166","k023","1996-580-t166-k023",9510,118,70,1
"20390","t156","n112","1996-580-t156-n112",9510,241,104,1
"20391","u032","p235","1996-580-u032-p235",9510,28,66,1
"20392","v166","r280","1996-580-v166-r280",9510,54,96,1
"20393","w124","s015","1996-580-w124-s015",9510,25,42,1
"20394","w123","m408","1996-580-w123-m408",9510,46,152,1
"20395","w136","o127","1996-580-w136-o127",9510,35,113,1
"20396","w035","m338","1996-580-w035-m338",9510,63,65,1
"20397","b028","i034","1996-604-b028-i034",9833,6,4,1
"20398","b028","h336","1996-604-b028-h336",9833,6,29,1
"20399","i034","k267","1996-604-i034-k267",9833,4,3,1
"20400","b028","h025","1996-604-b028-h025",9833,6,74,1
"20401","h336","w124","1996-604-h336-w124",9833,29,20,1
"20402","i034","w035","1996-604-i034-w035",9833,4,27,1
"20403","k267","c243","1996-604-k267-c243",9833,3,26,1
"20404","b028","s331","1996-604-b028-s331",9833,6,31,1
"20405","c243","r214","1996-604-c243-r214",9833,26,22,1
"20406","h336","s351","1996-604-h336-s351",9833,29,16,1
"20407","h025","p226","1996-604-h025-p226",9833,74,21,1
"20408","i034","t166","1996-604-i034-t166",9833,4,47,1
"20409","k267","c344","1996-604-k267-c344",9833,3,23,1
"20410","w124","k214","1996-604-w124-k214",9833,20,7,1
"20411","w035","a092","1996-604-w035-a092",9833,27,8,1
"20412","s402","b028","1996-605-s402-b028",9819,1,6,1
"20413","s402","i034","1996-605-s402-i034",9819,1,4,1
"20414","b028","k214","1996-605-b028-k214",9819,6,8,1
"20415","s402","k267","1996-605-s402-k267",9819,1,3,1
"20416","k214","m099","1996-605-k214-m099",9819,8,5,1
"20417","e113","b028","1996-605-e113-b028",9819,9,6,1
"20418","b028","s402","1996-605-b028-s402",9819,6,1,1
"20419","c274","i034","1996-605-c274-i034",9819,2,4,1
"20420","k267","e113","1996-605-k267-e113",9819,3,9,1
"20421","s402","a092","1996-605-s402-a092",9819,1,7,1
"20422","m099","c274","1996-605-m099-c274",9819,5,2,1
"20423","i034","k214","1996-605-i034-k214",9819,4,8,1
"20424","k214","c274","1996-605-k214-c274",9819,8,2,1
"20425","b028","k267","1996-605-b028-k267",9819,6,3,1
"20426","i034","m099","1996-605-i034-m099",9819,4,5,1
"20427","k148","h025","1996-615-k148-h025",9636,39,47,1
"20428","r214","u032","1996-615-r214-u032",9636,14,34,1
"20429","k267","s402","1996-615-k267-s402",9636,7,1,1
"20430","k148","k214","1996-615-k148-k214",9636,39,25,1
"20431","m442","c031","1996-615-m442-c031",9636,18,89,1
"20432","e113","p273","1996-615-e113-p273",9636,9,42,1
"20433","h025","c378","1996-615-h025-c378",9636,47,15,1
"20434","l206","s080","1996-615-l206-s080",9636,85,68,1
"20435","r214","b350","1996-615-r214-b350",9636,14,13,1
"20436","k267","u032","1996-615-k267-u032",9636,7,34,1
"20437","k148","v037","1996-615-k148-v037",9636,39,88,1
"20438","m442","k214","1996-615-m442-k214",9636,18,25,1
"20439","r016","h223","1996-615-r016-h223",9636,33,31,1
"20440","b350","p273","1996-615-b350-p273",9636,13,42,1
"20441","c378","s080","1996-615-c378-s080",9636,15,68,1
"20442","h025","l206","1996-615-h025-l206",9636,47,85,1
"20443","r214","e113","1996-615-r214-e113",9636,14,9,1
"20444","h223","c031","1996-615-h223-c031",9636,31,89,1
"20445","k267","k214","1996-615-k267-k214",9636,7,25,1
"20446","k148","m442","1996-615-k148-m442",9636,39,18,1
"20447","u032","s402","1996-615-u032-s402",9636,34,1,1
"20448","b350","e113","1996-615-b350-e113",9636,13,9,1
"20449","c378","l206","1996-615-c378-l206",9636,15,85,1
"20450","h025","p273","1996-615-h025-p273",9636,47,42,1
"20451","r214","b028","1996-615-r214-b028",9636,14,5,1
"20452","c378","g252","1996-620-c378-g252",9748,15,95,1
"20453","c378","n250","1996-620-c378-n250",9748,15,141,1
"20454","g252","s331","1996-620-g252-s331",9748,95,24,1
"20455","c378","s404","1996-620-c378-s404",9748,15,177,1
"20456","s331","r237","1996-620-s331-r237",9748,24,74,1
"20457","n250","b350","1996-620-n250-b350",9748,141,73,1
"20458","g252","z073","1996-620-g252-z073",9748,95,127,1
"20459","c378","s552","1996-620-c378-s552",9748,15,162,1
"20460","z073","m535","1996-620-z073-m535",9748,127,16,1
"20461","s331","p190","1996-620-s331-p190",9748,24,518,1
"20462","b350","f278","1996-620-b350-f278",9748,73,139,1
"20463","r237","o086","1996-620-r237-o086",9748,74,241,1
"20464","s404","v161","1996-620-s404-v161",9748,177,80,1
"20465","g252","j084","1996-620-g252-j084",9748,95,192,1
"20466","n250","k193","1996-620-n250-k193",9748,141,507,1
"20467","c378","g250","1996-620-c378-g250",9748,15,226,1
"20468","m535","m607","1996-620-m535-m607",9748,16,234,1
"20469","s331","g108","1996-620-s331-g108",9748,24,348,1
"20470","k193","m475","1996-620-k193-m475",9748,507,36,1
"20471","b350","m197","1996-620-b350-m197",9748,73,121,1
"20472","r237","m406","1996-620-r237-m406",9748,74,314,1
"20473","v161","h377","1996-620-v161-h377",9748,80,97,1
"20474","g252","c028","1996-620-g252-c028",9748,95,122,1
"20475","f278","b347","1996-620-f278-b347",9748,139,273,1
"20476","j084","l231","1996-620-j084-l231",9748,192,296,1
"20477","n250","p305","1996-620-n250-p305",9748,141,193,1
"20478","o086","a190","1996-620-o086-a190",9748,241,123,1
"20479","p190","l333","1996-620-p190-l333",9748,518,606,1
"20480","s404","t206","1996-620-s404-t206",9748,177,108,1
"20481","s552","n100","1996-620-s552-n100",9748,162,700,1
"20482","z073","r272","1996-620-z073-r272",9748,127,344,1
"20483","m443","w023","1996-717-m443-w023",9622,82,80,1
"20484","w023","f041","1996-717-w023-f041",9622,80,51,1
"20485","m443","s331","1996-717-m443-s331",9622,82,60,1
"20486","s331","r016","1996-717-s331-r016",9622,60,37,1
"20487","f041","b446","1996-717-f041-b446",9622,51,68,1
"20488","m443","r255","1996-717-m443-r255",9622,82,87,1
"20489","w023","s544","1996-717-w023-s544",9622,80,86,1
"20490","m443","w136","1996-717-m443-w136",9622,82,27,1
"20491","b446","g182","1996-717-b446-g182",9622,68,34,1
"20492","r016","v167","1996-717-r016-v167",9622,37,85,1
"20493","f041","a203","1996-717-f041-a203",9622,51,78,1
"20494","s331","h256","1996-717-s331-h256",9622,60,132,1
"20495","r255","p233","1996-717-r255-p233",9622,87,138,1
"20496","s544","f164","1996-717-s544-f164",9622,86,124,1
"20497","w023","r186","1996-717-w023-r186",9622,80,79,1
"20498","s544","w035","1996-717-s544-w035",9622,86,21,1
"20499","w136","g285","1996-717-w136-g285",9622,27,92,1
"20500","g182","a176","1996-717-g182-a176",9622,34,109,1
"20501","r016","w212","1996-717-r016-w212",9622,37,81,1
"20502","f041","w123","1996-717-f041-w123",9622,51,99,1
"20503","s331","k181","1996-717-s331-k181",9622,60,122,1
"20504","r255","m535","1996-717-r255-m535",9622,87,63,1
"20505","r186","j100","1996-717-r186-j100",9622,79,65,1
"20506","a203","m471","1996-717-a203-m471",9622,78,324,1
"20507","b446","m197","1996-717-b446-m197",9622,68,121,1
"20508","f164","s601","1996-717-f164-s601",9622,124,330,1
"20509","h256","s585","1996-717-h256-s585",9622,132,270,1
"20510","m443","m548","1996-717-m443-m548",9622,82,217,1
"20511","p233","b435","1996-717-p233-b435",9622,138,264,1
"20512","v167","t195","1996-717-v167-t195",9622,85,106,1
"20513","w023","s443","1996-717-w023-s443",9622,80,96,1
"20514","i034","p226","1996-7301-i034-p226",9524,10,62,1
"20515","i034","f035","1996-7301-i034-f035",9524,10,61,1
"20516","p226","g252","1996-7301-p226-g252",9524,62,83,1
"20517","i034","v166","1996-7301-i034-v166",9524,10,55,1
"20518","f035","s080","1996-7301-f035-s080",9524,61,72,1
"20519","g252","r186","1996-7301-g252-r186",9524,83,71,1
"20520","p226","d228","1996-7301-p226-d228",9524,62,69,1
"20521","i034","s367","1996-7301-i034-s367",9524,10,59,1
"20522","d228","g254","1996-7301-d228-g254",9524,69,25,1
"20523","g252","s015","1996-7301-g252-s015",9524,83,44,1
"20524","v166","h274","1996-7301-v166-h274",9524,55,452,1
"20525","f035","k193","1996-7301-f035-k193",9524,61,663,1
"20526","p226","v167","1996-7301-p226-v167",9524,62,110,1
"20527","r186","c216","1996-7301-r186-c216",9524,71,77,1
"20528","s080","d214","1996-7301-s080-d214",9524,72,56,1
"20529","i034","r219","1996-7301-i034-r219",9524,10,84,1
"20530","r186","b053","1996-7301-r186-b053",9524,71,15,1
"20531","g254","w195","1996-7301-g254-w195",9524,25,997,1
"20532","f035","p273","1996-7301-f035-p273",9524,61,41,1
"20533","s080","k190","1996-7301-s080-k190",9524,72,42,1
"20534","p226","h025","1996-7301-p226-h025",9524,62,43,1
"20535","s015","m197","1996-7301-s015-m197",9524,44,95,1
"20536","v166","m584","1996-7301-v166-m584",9524,55,478,1
"20537","c216","v147","1996-7301-c216-v147",9524,77,144,1
"20538","d214","f206","1996-7301-d214-f206",9524,56,96,1
"20539","d228","m535","1996-7301-d228-m535",9524,69,93,1
"20540","g252","g285","1996-7301-g252-g285",9524,83,92,1
"20541","h274","a203","1996-7301-h274-a203",9524,452,79,1
"20542","k193","n112","1996-7301-k193-n112",9524,663,103,1
"20543","s367","j006","1996-7301-s367-j006",9524,59,123,1
"20544","v167","d170","1996-7301-v167-d170",9524,110,293,1
"20545","g252","c344","1996-7306-g252-c344",9769,79,24,1
"20546","g252","m535","1996-7306-g252-m535",9769,79,16,1
"20547","c344","k190","1996-7306-c344-k190",9769,24,83,1
"20548","m535","r219","1996-7306-m535-r219",9769,16,60,1
"20549","c344","f165","1996-7306-c344-f165",9769,24,107,1
"20550","g252","v195","1996-7306-g252-v195",9769,79,218,1
"20551","k190","g028","1996-7306-k190-g028",9769,83,127,1
"20552","m535","b429","1996-7306-m535-b429",9769,16,72,1
"20553","v195","b428","1996-7306-v195-b428",9769,218,18,1
"20554","c344","v167","1996-7306-c344-v167",9769,24,106,1
"20555","g252","c252","1996-7306-g252-c252",9769,79,27,1
"20556","r219","s015","1996-7306-r219-s015",9769,60,39,1
"20557","f165","s568","1996-7306-f165-s568",9769,107,150,1
"20558","g028","c179","1996-7306-g028-c179",9769,127,58,1
"20559","k190","b518","1996-7306-k190-b518",9769,83,95,1
"20560","k190","c378","1996-7306-k190-c378",9769,83,15,1
"20561","m535","p305","1996-7306-m535-p305",9769,16,178,1
"20562","b428","s080","1996-7306-b428-s080",9769,18,91,1
"20563","c344","l290","1996-7306-c344-l290",9769,24,104,1
"20564","s568","m605","1996-7306-s568-m605",9769,150,25,1
"20565","c252","v161","1996-7306-c252-v161",9769,27,82,1
"20566","s015","s315","1996-7306-s015-s315",9769,39,73,1
"20567","g028","g247","1996-7306-g028-g247",9769,127,40,1
"20568","b518","p190","1996-7306-b518-p190",9769,95,411,1
"20569","b429","a226","1996-7306-b429-a226",9769,72,84,1
"20570","c179","m543","1996-7306-c179-m543",9769,58,240,1
"20571","f165","a203","1996-7306-f165-a203",9769,107,74,1
"20572","g252","c216","1996-7306-g252-c216",9769,79,59,1
"20573","r219","a190","1996-7306-r219-a190",9769,60,134,1
"20574","v167","s014","1996-7306-v167-s014",9769,106,133,1
"20575","v195","c383","1996-7306-v195-c383",9769,218,67,1
"20576","r237","d214","1996-7307-r237-d214",9776,84,72,1
"20577","r237","b397","1996-7307-r237-b397",9776,84,47,1
"20578","d214","j129","1996-7307-d214-j129",9776,72,93,1
"20579","j129","d249","1996-7307-j129-d249",9776,93,39,1
"20580","b397","s572","1996-7307-b397-s572",9776,47,48,1
"20581","d214","d270","1996-7307-d214-d270",9776,72,89,1
"20582","r237","k293","1996-7307-r237-k293",9776,84,102,1
"20583","d214","c274","1996-7307-d214-c274",9776,72,2,1
"20584","d249","l226","1996-7307-d249-l226",9776,39,123,1
"20585","b397","s559","1996-7307-b397-s559",9776,47,103,1
"20586","s572","k030","1996-7307-s572-k030",9776,48,249,1
"20587","k293","s544","1996-7307-k293-s544",9776,102,63,1
"20588","d270","m448","1996-7307-d270-m448",9776,89,235,1
"20589","j129","o127","1996-7307-j129-o127",9776,93,119,1
"20590","r237","f031","1996-7307-r237-f031",9776,84,106,1
"20591","c274","p218","1996-7307-c274-p218",9776,2,98,1
"20592","f031","w136","1996-7307-f031-w136",9776,106,34,1
"20593","d249","s403","1996-7307-d249-s403",9776,39,101,1
"20594","b397","j100","1996-7307-b397-j100",9776,47,88,1
"20595","s572","x002","1996-7307-s572-x002",9776,48,419,1
"20596","o127","r255","1996-7307-o127-r255",9776,119,56,1
"20597","s544","e122","1996-7307-s544-e122",9776,63,544,1
"20598","m448","c328","1996-7307-m448-c328",9776,235,64,1
"20599","d214","w023","1996-7307-d214-w023",9776,72,196,1
"20600","d270","p269","1996-7307-d270-p269",9776,89,143,1
"20601","j129","f041","1996-7307-j129-f041",9776,93,90,1
"20602","k293","f278","1996-7307-k293-f278",9776,102,137,1
"20603","k030","g288","1996-7307-k030-g288",9776,249,99,1
"20604","l226","s406","1996-7307-l226-s406",9776,123,92,1
"20605","r237","o009","1996-7307-r237-o009",9776,84,94,1
"20606","s559","c433","1996-7307-s559-c433",9776,103,260,1
"20607","k267","b397","1996-7308-k267-b397",9496,6,40,1
"20608","k267","f041","1996-7308-k267-f041",9496,6,58,1
"20609","b397","d214","1996-7308-b397-d214",9496,40,59,1
"20610","k267","r237","1996-7308-k267-r237",9496,6,37,1
"20611","b397","v141","1996-7308-b397-v141",9496,40,27,1
"20612","f041","f192","1996-7308-f041-f192",9496,58,29,1
"20613","d214","h191","1996-7308-d214-h191",9496,59,82,1
"20614","k267","w035","1996-7308-k267-w035",9496,6,51,1
"20615","v141","j129","1996-7308-v141-j129",9496,27,117,1
"20616","f192","k237","1996-7308-f192-k237",9496,29,79,1
"20617","r237","d270","1996-7308-r237-d270",9496,37,87,1
"20618","b397","n254","1996-7308-b397-n254",9496,40,53,1
"20619","d214","k316","1996-7308-d214-k316",9496,59,206,1
"20620","f041","s080","1996-7308-f041-s080",9496,58,67,1
"20621","h191","r273","1996-7308-h191-r273",9496,82,168,1
"20622","k267","l226","1996-7308-k267-l226",9496,6,136,1
"20623","v141","p235","1996-7308-v141-p235",9496,27,68,1
"20624","f192","m338","1996-7308-f192-m338",9496,29,63,1
"20625","k316","b446","1996-7308-k316-b446",9496,206,30,1
"20626","f041","w136","1996-7308-f041-w136",9496,58,33,1
"20627","h191","h025","1996-7308-h191-h025",9496,82,35,1
"20628","r237","f035","1996-7308-r237-f035",9496,37,71,1
"20629","b397","g247","1996-7308-b397-g247",9496,40,62,1
"20630","d214","c328","1996-7308-d214-c328",9496,59,72,1
"20631","d270","a199","1996-7308-d270-a199",9496,87,224,1
"20632","j129","r203","1996-7308-j129-r203",9496,117,83,1
"20633","k237","s331","1996-7308-k237-s331",9496,79,80,1
"20634","n254","r255","1996-7308-n254-r255",9496,53,66,1
"20635","r273","k296","1996-7308-r273-k296",9496,168,97,1
"20636","s080","f164","1996-7308-s080-f164",9496,67,85,1
"20637","w035","c260","1996-7308-w035-c260",9496,51,184,1
"20638","k267","b053","1996-7309-k267-b053",9769,5,22,1
"20639","k267","h336","1996-7309-k267-h336",9769,5,33,1
"20640","b053","e113","1996-7309-b053-e113",9769,22,14,1
"20641","k267","g182","1996-7309-k267-g182",9769,5,34,1
"20642","e113","r286","1996-7309-e113-r286",9769,14,10,1
"20643","b053","r280","1996-7309-b053-r280",9769,22,112,1
"20644","h336","k237","1996-7309-h336-k237",9769,33,78,1
"20645","k267","k148","1996-7309-k267-k148",9769,5,50,1
"20646","r286","t166","1996-7309-r286-t166",9769,10,42,1
"20647","e113","p045","1996-7309-e113-p045",9769,14,129,1
"20648","g182","s351","1996-7309-g182-s351",9769,34,21,1
"20649","b053","c031","1996-7309-b053-c031",9769,22,77,1
"20650","h336","s381","1996-7309-h336-s381",9769,33,29,1
"20651","k237","e121","1996-7309-k237-e121",9769,78,64,1
"20652","r280","w212","1996-7309-r280-w212",9769,112,53,1
"20653","w212","m099","1996-7309-w212-m099",9769,53,3,1
"20654","k267","v141","1996-7309-k267-v141",9769,5,37,1
"20655","e121","f196","1996-7309-e121-f196",9769,64,7,1
"20656","r286","r284","1996-7309-r286-r284",9769,10,62,1
"20657","e113","s331","1996-7309-e113-s331",9769,14,26,1
"20658","s381","p226","1996-7309-s381-p226",9769,29,17,1
"20659","s351","h025","1996-7309-s351-h025",9769,21,51,1
"20660","b053","m475","1996-7309-b053-m475",9769,22,31,1
"20661","c031","f192","1996-7309-c031-f192",9769,77,38,1
"20662","g182","r016","1996-7309-g182-r016",9769,34,30,1
"20663","h336","f035","1996-7309-h336-f035",9769,33,41,1
"20664","k148","r214","1996-7309-k148-r214",9769,50,23,1
"20665","k237","b446","1996-7309-k237-b446",9769,78,54,1
"20666","p045","n254","1996-7309-p045-n254",9769,129,45,1
"20667","r280","g254","1996-7309-r280-g254",9769,112,55,1
"20668","t166","d228","1996-7309-t166-d228",9769,42,47,1
"20669","s381","s443","1996-741-s381-s443",9664,23,80,1
"20670","s381","r237","1996-741-s381-r237",9664,23,76,1
"20671","s443","w136","1996-741-s443-w136",9664,80,38,1
"20672","s381","h336","1996-741-s381-h336",9664,23,61,1
"20673","w136","s544","1996-741-w136-s544",9664,38,75,1
"20674","r237","m338","1996-741-r237-m338",9664,76,66,1
"20675","s443","p222","1996-741-s443-p222",9664,80,222,1
"20676","s381","g252","1996-741-s381-g252",9664,23,81,1
"20677","w136","w212","1996-741-w136-w212",9664,38,56,1
"20678","m338","c344","1996-741-m338-c344",9664,66,46,1
"20679","h336","j100","1996-741-h336-j100",9664,61,70,1
"20680","p222","r255","1996-741-p222-r255",9664,222,83,1
"20681","r237","d214","1996-741-r237-d214",9664,76,82,1
"20682","s544","k171","1996-741-s544-k171",9664,75,105,1
"20683","s443","v037","1996-741-s443-v037",9664,80,84,1
"20684","v037","p226","1996-741-v037-p226",9664,84,16,1
"20685","r237","c378","1996-741-r237-c378",9664,76,17,1
"20686","h336","w124","1996-741-h336-w124",9664,61,19,1
"20687","s544","w035","1996-741-s544-w035",9664,75,21,1
"20688","s381","o009","1996-741-s381-o009",9664,23,110,1
"20689","w136","c328","1996-741-w136-c328",9664,38,72,1
"20690","r255","s331","1996-741-r255-s331",9664,83,40,1
"20691","c344","k219","1996-741-c344-k219",9664,46,323,1
"20692","d214","w150","1996-741-d214-w150",9664,82,136,1
"20693","g252","f041","1996-741-g252-f041",9664,81,58,1
"20694","j100","s404","1996-741-j100-s404",9664,70,183,1
"20695","k171","k237","1996-741-k171-k237",9664,105,78,1
"20696","m338","s454","1996-741-m338-s454",9664,66,129,1
"20697","p222","p218","1996-741-p222-p218",9664,222,98,1
"20698","s443","v167","1996-741-s443-v167",9664,80,88,1
"20699","w212","l290","1996-741-w212-l290",9664,56,87,1
"20700","b428","m605","1996-773-b428-m605",9748,23,21,1
"20701","m605","p280","1996-773-m605-p280",9748,21,198,1
"20702","b428","r219","1996-773-b428-r219",9748,23,57,1
"20703","m605","c252","1996-773-m605-c252",9748,21,25,1
"20704","b428","m600","1996-773-b428-m600",9748,23,256,1
"20705","p280","n254","1996-773-p280-n254",9748,198,47,1
"20706","r219","p254","1996-773-r219-p254",9748,57,232,1
"20707","m605","z059","1996-773-m605-z059",9748,21,350,1
"20708","b428","f164","1996-773-b428-f164",9748,23,106,1
"20709","c252","b518","1996-773-c252-b518",9748,25,102,1
"20710","p254","s315","1996-773-p254-s315",9748,232,46,1
"20711","n254","r280","1996-773-n254-r280",9748,47,94,1
"20712","m600","p324","1996-773-m600-p324",9748,256,335,1
"20713","p280","v167","1996-773-p280-v167",9748,198,107,1
"20714","r219","j129","1996-773-r219-j129",9748,57,85,1
"20715","r219","b028","1996-773-r219-b028",9748,57,4,1
"20716","m605","v195","1996-773-m605-v195",9748,21,248,1
"20717","b428","g285","1996-773-b428-g285",9748,23,98,1
"20718","c252","a203","1996-773-c252-a203",9748,25,56,1
"20719","s315","g028","1996-773-s315-g028",9748,46,113,1
"20720","n254","c216","1996-773-n254-c216",9748,47,62,1
"20721","b518","s626","1996-773-b518-s626",9748,102,260,1
"20722","f164","d228","1996-773-f164-d228",9748,106,49,1
"20723","j129","t199","1996-773-j129-t199",9748,85,265,1
"20724","m600","t136","1996-773-m600-t136",9748,256,104,1
"20725","p280","a177","1996-773-p280-a177",9748,198,352,1
"20726","p254","b429","1996-773-p254-b429",9748,232,53,1
"20727","p324","n112","1996-773-p324-n112",9748,335,136,1
"20728","r280","m440","1996-773-r280-m440",9748,94,305,1
"20729","v167","k154","1996-773-v167-k154",9748,107,151,1
"20730","z059","a226","1996-773-z059-a226",9748,350,83,1
"20731","m099","n254","1996-807-m099-n254",9559,2,39,1
"20732","m099","c252","1996-807-m099-c252",9559,2,42,1
"20733","n254","m443","1996-807-n254-m443",9559,39,67,1
"20734","m099","h346","1996-807-m099-h346",9559,2,203,1
"20735","m443","g254","1996-807-m443-g254",9559,67,35,1
"20736","n254","s015","1996-807-n254-s015",9559,39,49,1
"20737","c252","f041","1996-807-c252-f041",9559,42,41,1
"20738","m099","l075","1996-807-m099-l075",9559,2,781,1
"20739","g254","l009","1996-807-g254-l009",9559,35,357,1
"20740","n254","f200","1996-807-n254-f200",9559,39,160,1
"20741","f041","m197","1996-807-f041-m197",9559,41,109,1
"20742","c252","h256","1996-807-c252-h256",9559,42,86,1
"20743","s015","v147","1996-807-s015-v147",9559,49,150,1
"20744","m443","s380","1996-807-m443-s380",9559,67,177,1
"20745","h346","m535","1996-807-h346-m535",9559,203,84,1
"20746","m099","v161","1996-807-m099-v161",9559,2,247,1
"20747","g254","g285","1996-807-g254-g285",9559,35,94,1
"20748","n254","m399","1996-807-n254-m399",9559,39,353,1
"20749","f041","o102","1996-807-f041-o102",9559,41,183,1
"20750","c252","p218","1996-807-c252-p218",9559,42,111,1
"20751","s015","r240","1996-807-s015-r240",9559,49,167,1
"20752","m443","r159","1996-807-m443-r159",9559,67,246,1
"20753","m535","c113","1996-807-m535-c113",9559,84,121,1
"20754","f200","l290","1996-807-f200-l290",9559,160,103,1
"20755","h256","n112","1996-807-h256-n112",9559,86,110,1
